UserID,InvoiceNo,TotalPayment,InvoiceDate
213211,37867,765.2799,03-05-2020
213214,37868,522.4257,03-05-2020
213208,37869,473.607,02-05-2020
213206,37870,198.9198,02-05-2020
158607,37871,340.1757,02-05-2020
213205,37872,84.8799,02-05-2020
213204,37873,237.9699,02-05-2020
213202,37874,510.2757,02-05-2020
212939,37875,315.657,02-05-2020
213043,37876,714.0555,02-05-2020
158607,37877,340.1757,02-05-2020
212939,37878,315.657,02-05-2020
213194,37879,473.607,02-05-2020
213184,37880,794.5857,02-05-2020
213192,37881,442.2357,02-05-2020
213185,37882,424.3995,02-05-2020
187428,37883,594.8154,02-05-2020
213183,37884,254.9799,02-05-2020
213180,37885,255.1257,02-05-2020
213176,37886,437.3757,02-05-2020
213165,37887,510.1299,02-05-2020
78132,37888,323.1657,02-05-2020
213177,37889,169.7598,02-05-2020
213175,37890,728.4897,02-05-2020
213174,37891,935.5014,02-05-2020
211930,37892,255.1257,02-05-2020
138049,37893,306.1557,02-05-2020
203065,37894,318.3057,02-05-2020
213172,37895,391.2057,02-05-2020
211711,37896,442.2357,02-05-2020
213167,37897,582.9327,02-05-2020
213166,37898,947.214,02-05-2020
213125,37899,1712.8341,02-05-2020
213163,37900,306.1557,02-05-2020
112555,37901,170.0757,02-05-2020
198697,37902,714.3714,02-05-2020
213164,37903,67.6998,02-05-2020
213136,37904,67.6998,02-05-2020
166081,37905,1003.5171,02-05-2020
213159,37906,101.5497,02-05-2020
213154,37907,84.8799,02-05-2020
213157,37908,67.8699,02-05-2020
213152,37909,84.8799,02-05-2020
213063,37910,71.5149,02-05-2020
67077,37911,577.9755,02-05-2020
213141,37912,520.5789,02-05-2020
213142,37913,315.657,02-05-2020
213143,37914,79.8498,02-05-2020
213140,37915,611.9955,02-05-2020
213138,37916,306.1557,02-05-2020
213133,37917,84.8799,02-05-2020
213134,37918,947.5299,02-05-2020
213126,37919,340.1757,02-05-2020
213129,37920,306.1557,02-05-2020
213128,37921,284.2857,02-05-2020
213123,37922,5679.639,02-05-2020
213124,37923,1219.8114,02-05-2020
213121,37924,473.607,02-05-2020
213119,37925,136.0557,02-05-2020
213116,37926,510.2757,02-05-2020
213118,37927,169.9299,02-05-2020
213107,37928,101.8899,02-05-2020
213078,37929,221.1057,02-05-2020
213115,37930,170.0757,02-05-2020
213107,37931,101.8899,02-05-2020
213111,37932,315.657,02-05-2020
212313,37933,547.4304,02-05-2020
213085,37934,646.3557,02-05-2020
213101,37935,473.607,02-05-2020
213103,37936,935.3799,02-05-2020
213072,37937,93.2148,02-05-2020
203991,37938,1117.7514,02-05-2020
213092,37939,242.757,02-05-2020
207841,37940,680.2299,02-05-2020
213090,37941,454.3857,02-05-2020
178943,37942,306.1557,02-05-2020
212728,37943,862.6257,02-05-2020
213086,37944,352.3257,02-05-2020
205559,37945,607.3056,02-05-2020
213082,37946,352.3257,02-05-2020
213075,37947,233.2557,02-05-2020
193031,37948,473.607,02-05-2020
168023,37949,255.1257,02-05-2020
212984,37950,471.1041,02-05-2020
213068,37951,67.6998,02-05-2020
213066,37952,680.2299,02-05-2020
213070,37953,255.1257,02-05-2020
-4189,37954,127.0647,02-05-2020
213049,37955,964.3212,02-05-2020
213059,37956,473.607,02-05-2020
213055,37957,510.2757,02-05-2020
213058,37958,425.0799,02-05-2020
213056,37959,315.657,02-05-2020
212855,37960,315.657,02-05-2020
213053,37961,101.8899,02-05-2020
213052,37962,561.2814,02-05-2020
213042,37963,473.607,02-05-2020
212855,37964,315.657,02-05-2020
207072,37965,216.2457,02-05-2020
16553,37966,425.2257,02-05-2020
171996,37967,646.3557,02-05-2020
213044,37968,67.6998,02-05-2020
213040,37969,646.1856,02-05-2020
213035,37970,153.0657,02-05-2020
213029,37971,896.6457,02-05-2020
213030,37972,473.607,02-05-2020
213039,37973,315.657,02-05-2020
213038,37974,473.607,02-05-2020
50241,37975,292.7421,02-05-2020
213034,37976,745.7427,02-05-2020
213032,37977,473.607,02-05-2020
213028,37978,425.0799,02-05-2020
213027,37979,306.1557,02-05-2020
213025,37980,425.2257,02-05-2020
212815,37981,408.2157,02-05-2020
213001,37982,284.1399,02-05-2020
213007,37983,33.8499,02-05-2020
213019,37984,114.0399,02-05-2020
213020,37985,127.0647,02-05-2020
213016,37986,473.607,02-05-2020
213005,37987,374.0499,02-05-2020
213004,37988,306.1557,02-05-2020
213010,37989,33.8499,02-05-2020
15844,37990,692.0397,02-05-2020
213009,37991,386.3457,02-05-2020
212950,37992,315.657,02-05-2020
16509,37993,408.2157,02-05-2020
212998,37994,777.5757,02-05-2020
213003,37995,959.364,02-05-2020
213000,37996,438.3963,02-05-2020
213002,37997,135.3996,02-05-2020
212999,37998,169.7598,02-05-2020
212997,37999,352.1799,02-05-2020
212993,38000,335.3157,02-05-2020
212994,38001,315.657,02-05-2020
212987,38002,561.1356,02-05-2020
212986,38003,315.657,02-05-2020
212982,38004,356.3595,02-05-2020
212515,38005,59.3649,02-05-2020
212923,38006,420.3657,02-05-2020
171120,38007,959.364,02-05-2020
212981,38008,473.607,02-05-2020
212978,38009,454.3857,02-05-2020
217577,38010,403.3557,02-05-2020
212515,38011,59.3649,02-05-2020
212968,38012,425.0799,02-05-2020
212971,38013,442.2357,02-05-2020
212973,38014,203.6097,02-05-2020
-12321,38015,216.2457,02-05-2020
212967,38016,59.3649,02-05-2020
212969,38017,101.8899,02-05-2020
212964,38018,510.2757,02-05-2020
212961,38019,216.2457,02-05-2020
212963,38020,169.7598,02-05-2020
212959,38021,964.6857,02-05-2020
212276,38022,306.1557,02-05-2020
212948,38023,204.0957,02-05-2020
212616,38024,850.3299,02-05-2020
212954,38025,748.4157,02-05-2020
169459,38026,152.7498,02-05-2020
212952,38027,33.8499,02-05-2020
68248,38028,1428.7428,02-05-2020
6881,38029,255.0771,02-05-2020
212950,38030,170.0757,02-05-2020
212949,38031,291.357,02-05-2020
212947,38032,595.3257,02-05-2020
212940,38033,101.5497,02-05-2020
212944,38034,352.3257,02-05-2020
212932,38035,833.2956,02-05-2020
212938,38036,318.3057,02-05-2020
212935,38037,135.3996,02-05-2020
212934,38038,169.7598,02-05-2020
212933,38039,266.7897,02-05-2020
69247,38040,182.2257,02-05-2020
212930,38041,267.2757,02-05-2020
162892,38042,340.0056,02-05-2020
212927,38043,186.4296,02-05-2020
212743,38044,475.9155,02-05-2020
212924,38045,442.2357,02-05-2020
212914,38046,340.0299,02-05-2020
132368,38047,833.1498,02-05-2020
164621,38048,306.0099,02-05-2020
212922,38049,318.3057,02-05-2020
210708,38050,318.3057,02-05-2020
121641,38051,322.9956,02-05-2020
212920,38052,289.1457,02-05-2020
212916,38053,561.3057,02-05-2020
212913,38054,473.607,02-05-2020
144005,38055,340.1757,02-05-2020
212780,38056,318.3057,02-05-2020
206880,38057,408.2157,02-05-2020
212893,38058,709.5357,02-05-2020
212904,38059,59.3649,02-05-2020
207493,38060,318.3057,02-05-2020
212898,38061,913.4856,02-05-2020
212455,38062,306.1557,02-05-2020
212899,38063,170.0757,02-05-2020
212894,38064,403.2099,02-05-2020
212889,38065,220.2795,02-05-2020
210572,38066,238.1157,02-05-2020
212830,38067,306.1557,02-05-2020
212885,38068,287.9793,02-05-2020
52346,38069,170.0757,02-05-2020
160532,38070,289.1457,02-05-2020
60995,38071,352.3257,02-05-2020
212878,38072,391.2057,02-05-2020
212863,38073,340.1757,02-05-2020
212865,38074,282.9492,02-05-2020
178618,38075,255.1257,02-05-2020
212869,38076,473.607,02-05-2020
212864,38077,191.5569,02-05-2020
210684,38078,315.657,02-05-2020
212862,38079,169.7598,02-05-2020
186852,38080,522.4257,02-05-2020
11937,38081,306.1557,02-05-2020
212856,38082,306.1557,02-05-2020
-16298,38083,204.0957,02-05-2020
209202,38084,454.3857,02-05-2020
212846,38085,1129.4397,02-05-2020
212843,38086,263.4849,02-05-2020
212837,38087,340.0056,02-05-2020
150597,38088,255.1257,02-05-2020
212831,38089,170.0757,02-05-2020
212830,38090,204.0957,02-05-2020
212824,38091,335.3157,02-05-2020
212816,38092,273.8367,02-05-2020
212819,38093,323.1657,02-05-2020
212818,38094,425.0799,02-05-2020
154154,38095,930.6414,02-05-2020
210521,38096,510.2757,02-05-2020
212809,38097,169.7598,02-05-2020
160244,38098,1343.4012,02-05-2020
101477,38099,408.2157,02-05-2020
212786,38100,1236.7971,02-05-2020
88515,38101,544.1256,02-05-2020
212781,38102,118.7298,02-05-2020
212767,38103,2023.8741,02-05-2020
212772,38104,255.1257,02-05-2020
212771,38105,998.6814,02-05-2020
212750,38106,267.2757,02-05-2020
212713,38107,33.8499,02-05-2020
212768,38108,476.0856,02-05-2020
48499,38109,1462.617,02-05-2020
212766,38110,561.3057,02-05-2020
205697,38111,1032.7257,02-05-2020
212755,38112,198.7497,02-05-2020
212765,38113,607.3299,02-05-2020
212762,38114,595.3257,02-05-2020
212694,38115,160.2828,02-05-2020
209461,38116,164.8998,02-05-2020
212754,38117,249.7797,02-05-2020
212751,38118,304.6491,02-05-2020
195050,38119,267.2757,02-05-2020
212753,38120,845.6157,02-05-2020
212750,38121,522.4257,02-05-2020
212752,38122,719.0127,02-05-2020
204832,38123,2357.8533,02-05-2020
212479,38124,391.2057,02-05-2020
212746,38125,221.1057,02-05-2020
210920,38126,170.0757,02-05-2020
212736,38127,442.2357,02-05-2020
212740,38128,386.3457,02-05-2020
170388,38129,964.6614,02-05-2020
212738,38130,255.1257,02-05-2020
212734,38131,816.3099,02-05-2020
194192,38132,680.2299,02-05-2020
212729,38133,391.2057,02-05-2020
212709,38134,473.607,02-05-2020
212711,38135,84.8799,02-05-2020
212708,38136,50.8599,02-05-2020
212692,38137,59.3649,02-05-2020
212701,38138,833.4414,02-05-2020
212700,38139,255.1257,02-05-2020
212156,38140,391.2057,02-05-2020
212689,38141,275.5377,02-05-2020
194963,38142,522.4257,02-05-2020
212641,38143,135.7398,02-05-2020
212686,38144,97.0299,02-05-2020
212683,38145,255.1257,02-05-2020
212666,38146,76.3992,02-05-2020
212682,38147,454.3857,02-05-2020
212679,38148,522.4257,02-05-2020
212670,38149,315.657,02-05-2020
212669,38150,84.8799,02-05-2020
212674,38151,390.8898,02-05-2020
212659,38152,1022.5197,02-05-2020
212675,38153,697.3857,02-05-2020
212670,38154,315.657,02-05-2020
212671,38155,485.757,02-05-2020
212664,38156,306.1557,02-05-2020
212660,38157,152.5797,02-05-2020
212668,38158,340.1757,02-05-2020
212665,38159,816.3099,02-05-2020
212663,38160,315.657,02-05-2020
212658,38161,102.0357,02-05-2020
212661,38162,884.4957,02-05-2020
212653,38163,204.0957,02-05-2020
212600,38164,59.3649,02-05-2020
147695,38165,573.3099,01-11-2020
238075,38166,221.1057,01-11-2020
264315,38167,364.257,01-11-2020
264314,38168,884.6172,01-11-2020
264308,38169,485.757,01-11-2020
248812,38170,376.6257,01-11-2020
245158,38171,485.9757,01-11-2020
259732,38172,204.0957,01-11-2020
204390,38173,291.5757,01-11-2020
219358,38174,838.3014,01-11-2020
264097,38175,169.9299,01-11-2020
264303,38176,237.9699,01-11-2020
220818,38177,1392.1713,01-11-2020
264164,38178,138.024,01-11-2020
264293,38179,764.964,01-11-2020
264290,38180,198.9927,01-11-2020
51446,38181,340.1757,01-11-2020
178636,38182,485.8056,01-11-2020
96894,38183,527.1399,01-11-2020
206055,38184,267.1299,01-11-2020
213006,38185,252.5256,01-11-2020
260372,38186,505.2699,01-11-2020
231890,38187,692.5257,01-11-2020
226234,38188,459.0999,01-11-2020
205563,38189,254.9799,01-11-2020
264286,38190,692.5257,01-11-2020
224370,38191,340.0299,01-11-2020
264281,38192,476.1099,01-11-2020
264280,38193,1399.4856,01-11-2020
264042,38194,352.3257,01-11-2020
171200,38195,437.3757,01-11-2020
158753,38196,570.9771,01-11-2020
264271,38197,234.738,01-11-2020
264262,38198,607.4757,01-11-2020
264272,38199,789.7014,01-11-2020
178943,38200,147.9627,01-11-2020
238313,38201,561.1599,01-11-2020
194043,38202,92.4858,01-11-2020
264256,38203,546.7257,01-11-2020
167109,38204,271.9899,01-11-2020
261700,38205,1443.2013,01-11-2020
264253,38206,833.3199,01-11-2020
264248,38207,437.3757,01-11-2020
264247,38208,471.2499,01-11-2020
264244,38209,364.257,01-11-2020
217392,38210,1486.8927,01-11-2020
171571,38211,442.0899,01-11-2020
190195,38212,573.3099,01-11-2020
253761,38213,731.2599,01-11-2020
264241,38214,340.0299,01-11-2020
264238,38215,731.2599,01-11-2020
261481,38216,441.9198,01-11-2020
210033,38217,454.2399,01-11-2020
261481,38218,220.9599,01-11-2020
264233,38219,641.3499,01-11-2020
226222,38220,318.3057,01-11-2020
264230,38221,339.8598,01-11-2020
264232,38222,237.9699,01-11-2020
264149,38223,349.8957,01-11-2020
264226,38224,932.9256,01-11-2020
264225,38225,391.1814,01-11-2020
198853,38226,289.1457,01-11-2020
264220,38227,641.1555,01-11-2020
264218,38228,497.907,01-11-2020
264219,38229,498.1257,01-11-2020
264212,38230,284.1399,01-11-2020
164927,38231,357.0399,01-11-2020
190195,38232,573.3099,01-11-2020
225161,38233,595.0098,01-11-2020
264203,38234,271.9899,01-11-2020
264195,38235,893.8026,01-11-2020
149512,38236,704.6514,01-11-2020
264202,38237,360.6363,01-11-2020
264147,38238,364.4757,01-11-2020
192475,38239,364.257,01-11-2020
8350,38240,291.5757,01-11-2020
264200,38241,563.5656,01-11-2020
193450,38242,186.6969,01-11-2020
234651,38243,658.4328,01-11-2020
248197,38244,782.2899,01-11-2020
264186,38245,3436.506,01-11-2020
263740,38246,692.3799,01-11-2020
264194,38247,733.6656,01-11-2020
264185,38248,120.6252,01-11-2020
173823,38249,561.1599,01-11-2020
264188,38250,680.3757,01-11-2020
264179,38251,1462.5198,01-11-2020
264180,38252,493.1928,01-11-2020
253342,38253,323.0199,01-11-2020
264177,38254,364.4757,01-11-2020
261501,38255,364.257,01-11-2020
264176,38256,884.1798,01-11-2020
264174,38257,1117.2897,01-11-2020
264174,38258,1117.2897,01-11-2020
264162,38259,33.8499,01-11-2020
264166,38260,303.7257,01-11-2020
235375,38261,400.707,01-11-2020
264160,38262,364.257,01-11-2020
93671,38263,682.6113,01-11-2020
264158,38264,220.9599,01-11-2020
171415,38265,291.5757,01-11-2020
123251,38266,1117.4355,01-11-2020
212156,38267,833.3199,01-11-2020
264151,38268,327.8313,01-11-2020
264152,38269,789.7014,01-11-2020
113049,38270,459.0999,01-11-2020
264150,38271,255.1257,01-11-2020
262837,38272,376.407,01-11-2020
109667,38273,796.6026,01-11-2020
264145,38274,563.5656,01-11-2020
220966,38275,121.257,01-11-2020
264146,38276,471.2499,01-11-2020
192102,38277,645.8697,01-11-2020
229448,38278,291.5757,01-11-2020
263995,38279,356.8698,01-11-2020
116042,38280,255.1257,01-11-2020
151832,38281,162.9072,01-11-2020
64414,38282,833.3199,01-11-2020
264131,38283,646.3314,01-11-2020
262462,38284,533.628,01-11-2020
264129,38285,534.5757,01-11-2020
162652,38286,680.2299,01-11-2020
264126,38287,2084.5269,01-11-2020
264128,38288,242.9757,01-11-2020
264121,38289,534.5757,01-11-2020
264122,38290,364.4757,01-11-2020
264112,38291,230.4126,01-11-2020
211803,38292,485.9757,01-11-2020
264117,38293,833.3199,01-11-2020
263290,38294,458.8326,01-11-2020
183828,38295,408.0699,01-11-2020
261577,38296,612.1899,01-11-2020
49073,38297,629.1999,01-11-2020
146718,38298,493.1199,01-11-2020
263932,38299,1190.457,01-11-2020
144786,38300,242.9757,01-11-2020
8664,38301,546.7257,01-11-2020
78144,38302,205.8939,01-11-2020
263949,38303,220.9356,01-11-2020
214929,38304,230.8257,01-11-2020
264103,38305,420.2199,01-11-2020
246015,38306,374.0499,01-11-2020
214929,38307,230.8257,01-11-2020
119687,38308,284.1399,01-11-2020
264099,38309,607.4757,01-11-2020
205134,38310,607.3299,01-11-2020
156063,38311,505.2699,01-11-2020
264093,38312,680.2299,01-11-2020
167495,38313,220.9599,01-11-2020
264091,38314,237.9699,01-11-2020
260169,38315,242.9757,01-11-2020
78399,38316,624.1698,01-11-2020
264089,38317,471.2499,01-11-2020
-11750,38318,1937.9493,01-11-2020
263997,38319,471.2499,01-11-2020
212741,38320,437.3757,01-11-2020
185382,38321,250.2657,01-11-2020
264080,38322,488.2599,01-11-2020
264022,38323,641.1555,01-11-2020
264079,38324,233.1099,01-11-2020
264077,38325,374.1957,01-11-2020
264067,38326,969.3999,01-11-2020
198005,38327,641.3499,01-11-2020
264065,38328,376.6257,01-11-2020
264071,38329,485.9757,01-11-2020
263929,38330,534.5757,01-11-2020
238868,38331,573.3099,01-11-2020
146314,38332,242.9757,01-11-2020
175021,38333,267.2757,01-11-2020
264068,38334,546.6285,01-11-2020
264066,38335,546.7257,01-11-2020
264062,38336,991.2456,01-11-2020
264063,38337,731.2599,01-11-2020
264058,38338,498.1014,01-11-2020
263079,38339,561.1599,01-11-2020
264059,38340,573.2856,01-11-2020
263498,38341,557.928,01-11-2020
144786,38342,254.9799,01-11-2020
264050,38343,336.6522,01-11-2020
264051,38344,981.5499,01-11-2020
258931,38345,1435.6683,01-11-2020
98429,38346,170.0757,01-11-2020
154249,38347,271.9899,01-11-2020
264027,38348,660.3039,01-11-2020
264044,38349,388.7757,01-11-2020
20722,38350,629.1756,01-11-2020
228027,38351,680.2299,01-11-2020
223554,38352,310.8456,01-11-2020
190616,38353,437.3757,01-11-2020
227282,38354,318.3057,01-11-2020
264041,38355,1015.6671,01-11-2020
264040,38356,376.6257,01-11-2020
181052,38357,476.2557,01-11-2020
140065,38358,271.9899,01-11-2020
241675,38359,204.0957,01-11-2020
203332,38360,607.4514,01-11-2020
264039,38361,250.2657,01-11-2020
259603,38362,425.2257,01-11-2020
214922,38363,544.2957,01-11-2020
226553,38364,323.0199,01-11-2020
264033,38365,306.1557,01-11-2020
264038,38366,306.1557,01-11-2020
215606,38367,850.4757,01-11-2020
165579,38368,291.5757,01-11-2020
264035,38369,306.1557,01-11-2020
264032,38370,340.1757,01-11-2020
264031,38371,306.1557,01-11-2020
246976,38372,386.3457,01-11-2020
165579,38373,320.5656,01-11-2020
261711,38374,612.3357,01-11-2020
262012,38375,488.4057,01-11-2020
264024,38376,352.3257,01-11-2020
263891,38377,186.8427,01-11-2020
162014,38378,1696.0671,01-11-2020
90432,38379,400.707,01-11-2020
184255,38380,340.1757,01-11-2020
231023,38381,272.1357,01-11-2020
259611,38382,323.1657,01-11-2020
214656,38383,216.027,01-11-2020
198728,38384,306.1557,01-11-2020
25873,38385,2130.3324,01-11-2020
237049,38386,658.1898,01-11-2020
183998,38387,374.1957,01-11-2020
126144,38388,203.7555,01-11-2020
264021,38389,743.4099,01-11-2020
115781,38390,420.3657,01-11-2020
256119,38391,284.2857,01-11-2020
261515,38392,777.4056,01-11-2020
264018,38393,471.2499,01-11-2020
101534,38394,539.2899,01-11-2020
204558,38395,374.1957,01-11-2020
123923,38396,692.5257,01-11-2020
263731,38397,288.9999,01-11-2020
264017,38398,318.3057,01-11-2020
207730,38399,318.3057,01-11-2020
163061,38400,1457.4411,01-11-2020
80778,38401,119.0457,01-11-2020
237748,38402,425.2014,01-11-2020
174911,38403,340.1757,01-11-2020
234301,38404,340.1757,01-11-2020
264011,38405,352.1799,01-11-2020
263886,38406,272.1357,01-11-2020
94107,38407,340.1757,01-11-2020
63540,38408,799.4457,01-11-2020
263979,38409,561.1599,01-11-2020
4438,38410,442.2357,01-11-2020
168095,38411,731.3814,01-11-2020
222700,38412,624.4857,01-11-2020
231581,38413,750.7971,01-11-2020
238716,38414,170.0757,01-11-2020
264005,38415,374.1957,01-11-2020
255525,38416,884.4714,01-11-2020
264004,38417,764.964,01-11-2020
159166,38418,170.0757,01-11-2020
263376,38419,327.8313,01-11-2020
171718,38420,510.2514,01-11-2020
263995,38421,471.2499,01-11-2020
263794,38422,336.7737,01-11-2020
162231,38423,612.3357,01-11-2020
222700,38424,1525.5297,01-11-2020
263981,38425,833.3199,01-11-2020
163853,38426,408.0699,01-11-2020
263870,38427,204.0957,01-11-2020
263994,38428,437.3757,01-11-2020
263991,38429,319.9824,01-11-2020
263980,38430,340.1757,01-11-2020
263992,38431,1535.6628,01-11-2020
229256,38432,1071.4356,01-11-2020
198753,38433,425.2257,01-11-2020
25873,38434,1343.5713,01-11-2020
230041,38435,1797.6411,01-11-2020
263990,38436,497.907,01-11-2020
142888,38437,306.1557,01-11-2020
263976,38438,318.3057,01-11-2020
263986,38439,437.3757,01-11-2020
263978,38440,850.3299,01-11-2020
263968,38441,498.1257,01-11-2020
263967,38442,272.1357,01-11-2020
198333,38443,198.9927,01-11-2020
209454,38444,1236.7728,01-11-2020
191124,38445,680.1813,01-11-2020
263971,38446,850.4271,01-11-2020
263941,38447,340.1757,01-11-2020
257585,38448,255.1257,01-11-2020
163376,38449,947.5056,01-11-2020
263966,38450,352.0098,01-11-2020
177326,38451,1508.8113,01-11-2020
123251,38452,4285.1349,01-11-2020
263596,38453,403.3557,01-11-2020
256087,38454,476.2557,01-11-2020
263959,38455,338.5719,01-11-2020
259417,38456,646.3557,01-11-2020
-5646,38457,204.0957,01-11-2020
258491,38458,250.2657,01-11-2020
263690,38459,3272.3109,01-11-2020
263957,38460,216.2457,01-11-2020
186276,38461,204.0957,01-11-2020
205387,38462,709.3899,01-11-2020
260175,38463,497.907,01-11-2020
263955,38464,323.0199,01-11-2020
172703,38465,374.0499,01-11-2020
199231,38466,425.2257,01-11-2020
201146,38467,476.2557,01-11-2020
263956,38468,186.8427,01-11-2020
88598,38469,218.6757,01-11-2020
140162,38470,845.4699,01-11-2020
33307,38471,981.5499,01-11-2020
263947,38472,461.4327,01-11-2020
263948,38473,498.1257,01-11-2020
150173,38474,352.3257,01-11-2020
229963,38475,218.6757,01-11-2020
263818,38476,475.9398,01-11-2020
150173,38477,318.3057,01-11-2020
263914,38478,364.4757,01-11-2020
204670,38479,1202.7771,01-11-2020
263944,38480,408.2157,01-11-2020
263692,38481,777.3813,01-11-2020
214656,38482,233.2557,01-11-2020
263926,38483,340.1757,01-11-2020
172231,38484,340.1757,01-11-2020
253865,38485,850.4757,01-11-2020
218644,38486,352.3257,01-11-2020
263940,38487,629.1999,01-11-2020
263570,38488,386.3457,01-11-2020
189677,38489,1134.4698,01-11-2020
263938,38490,488.4057,01-11-2020
225883,38491,352.3257,01-11-2020
44898,38492,306.1557,01-11-2020
263873,38493,204.0957,01-11-2020
263937,38494,186.6969,01-11-2020
203237,38495,629.1756,01-11-2020
263931,38496,255.1257,01-11-2020
263930,38497,340.1757,01-11-2020
203611,38498,242.9757,01-11-2020
263928,38499,303.7257,01-11-2020
230388,38500,488.4057,01-11-2020
158943,38501,442.0899,01-11-2020
243569,38502,352.3257,01-11-2020
251922,38503,204.0957,01-11-2020
228709,38504,519.9714,01-11-2020
260211,38505,692.0154,01-11-2020
263852,38506,318.3057,01-11-2020
263913,38507,340.1757,01-11-2020
184952,38508,437.3757,31-10-2020
209048,38509,714.3714,31-10-2020
263902,38510,485.9757,31-10-2020
231819,38511,612.3357,31-10-2020
196038,38512,488.4057,31-10-2020
191045,38513,267.2757,31-10-2020
262349,38514,291.5757,31-10-2020
261450,38515,340.1757,31-10-2020
263884,38516,998.5113,31-10-2020
263887,38517,476.2557,31-10-2020
263882,38518,204.0957,31-10-2020
167827,38519,374.1957,31-10-2020
263859,38520,642.6621,31-10-2020
263877,38521,794.4156,31-10-2020
263858,38522,340.1757,31-10-2020
228604,38523,1333.6569,31-10-2020
263871,38524,352.3257,31-10-2020
263868,38525,386.2971,31-10-2020
209704,38526,439.8057,31-10-2020
257224,38527,476.2557,31-10-2020
254626,38528,386.3457,31-10-2020
155718,38529,272.1357,31-10-2020
258586,38530,374.1228,31-10-2020
263862,38531,374.1957,31-10-2020
262888,38532,340.1757,31-10-2020
161919,38533,862.6014,31-10-2020
153222,38534,267.2757,31-10-2020
263860,38535,782.2899,31-10-2020
262536,38536,442.0899,31-10-2020
172019,38537,459.0999,31-10-2020
263854,38538,403.2099,31-10-2020
263849,38539,748.2456,31-10-2020
263847,38540,694.7856,31-10-2020
246764,38541,442.0899,31-10-2020
263845,38542,850.1598,31-10-2020
173813,38543,539.1198,31-10-2020
263844,38544,484.7121,31-10-2020
263840,38545,498.1257,31-10-2020
172837,38546,927.8469,31-10-2020
185383,38547,471.2499,31-10-2020
130174,38548,573.3099,31-10-2020
263841,38549,374.0499,31-10-2020
263833,38550,689.7798,31-10-2020
144088,38551,255.1257,31-10-2020
151840,38552,631.7514,31-10-2020
263834,38553,255.1257,31-10-2020
184154,38554,498.1257,31-10-2020
2645,38555,408.0699,31-10-2020
193865,38556,498.1257,31-10-2020
173370,38557,441.9198,31-10-2020
263825,38558,539.2899,31-10-2020
263824,38559,969.3999,31-10-2020
263823,38560,984.1014,31-10-2020
263821,38561,1555.0056,31-10-2020
231662,38562,289.1457,31-10-2020
263749,38563,288.9999,31-10-2020
6869,38564,255.1257,31-10-2020
254438,38565,485.757,31-10-2020
263810,38566,442.0899,31-10-2020
146305,38567,833.3199,31-10-2020
263815,38568,1427.625,31-10-2020
150232,38569,607.4757,31-10-2020
-9646,38570,352.3257,31-10-2020
179443,38571,369.1899,31-10-2020
263811,38572,845.4699,31-10-2020
263809,38573,561.1599,31-10-2020
221659,38574,340.1757,31-10-2020
231895,38575,186.9399,31-10-2020
204132,38576,323.0199,31-10-2020
215248,38577,437.2299,31-10-2020
256388,38578,425.0799,31-10-2020
253951,38579,391.0599,31-10-2020
57190,38580,692.3799,31-10-2020
36868,38581,485.9757,31-10-2020
174746,38582,709.3899,31-10-2020
160618,38583,352.1799,31-10-2020
263795,38584,560.9898,31-10-2020
263791,38585,510.2757,31-10-2020
263770,38586,580.5756,31-10-2020
263778,38587,581.7177,31-10-2020
263464,38588,602.5914,31-10-2020
123814,38589,386.1999,31-10-2020
263782,38590,255.1257,31-10-2020
262607,38591,777.4056,31-10-2020
123814,38592,937.5669,31-10-2020
263783,38593,789.5556,31-10-2020
111536,38594,485.9757,31-10-2020
263780,38595,743.4099,31-10-2020
123814,38596,1549.9026,31-10-2020
211134,38597,255.1257,31-10-2020
263775,38598,629.1999,31-10-2020
263772,38599,522.4257,31-10-2020
263771,38600,364.257,31-10-2020
258176,38601,607.4757,31-10-2020
226749,38602,454.3614,31-10-2020
21910,38603,459.2214,31-10-2020
249630,38604,497.907,31-10-2020
161381,38605,369.1899,31-10-2020
243016,38606,498.1257,31-10-2020
-10604,38607,204.0957,31-10-2020
263762,38608,641.3499,31-10-2020
123814,38609,573.3099,31-10-2020
263760,38610,485.9757,31-10-2020
238560,38611,400.9257,31-10-2020
168525,38612,323.0199,31-10-2020
263753,38613,154.8639,31-10-2020
218189,38614,646.1856,31-10-2020
263749,38615,255.1257,31-10-2020
263751,38616,534.5757,31-10-2020
176954,38617,493.1199,31-10-2020
263749,38618,198.8469,31-10-2020
263747,38619,619.6257,31-10-2020
22605,38620,1192.7655,31-10-2020
19941,38621,789.5556,31-10-2020
263745,38622,340.1757,31-10-2020
263240,38623,1042.0812,31-10-2020
263744,38624,743.4099,31-10-2020
263743,38625,1578.528,31-10-2020
-18511,38626,323.0199,31-10-2020
263740,38627,267.2757,31-10-2020
241185,38628,376.6257,31-10-2020
226580,38629,619.6257,31-10-2020
263730,38630,485.757,31-10-2020
214674,38631,845.4699,31-10-2020
263731,38632,680.2299,31-10-2020
263727,38633,539.2899,31-10-2020
166055,38634,352.1799,31-10-2020
263722,38635,437.3514,31-10-2020
263720,38636,238.1157,31-10-2020
263719,38637,692.3799,31-10-2020
263721,38638,498.1257,31-10-2020
166055,38639,352.1799,31-10-2020
259911,38640,573.3099,31-10-2020
263718,38641,471.2499,31-10-2020
263715,38642,1287.8271,31-10-2020
